annee;etab_uai;etab_nom;tc;tf;nm;fl;app;int;amg;aut;region;departement;commune;fiche;dataviz;etab_url;etab_gps;nmc;gta;gti;etablissement_id_paysage;composante_id_paysage;rnd;code_formation
2024;0300106C;Lycée professionnel Sainte-Marie (Bagnols-sur-Cèze - 30);Privés sous contrat;BTS - BTSA - BTSM;BTS - Production - Pilotage des procédés - en apprentissage;BTS - Pilotage des procédés;Formations en apprentissage;;Enseignement en présentiel;Des épreuves de sélection sont mises en place pour candidater à cette formation;Occitanie;Gard;Bagnols-sur-Cèze;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19092;;http://www.lppbsm.eu;44.1612, 4.62384;BTS-PP-App;19092;19092;;;29469;11405
2024;0681967U;Université de Mulhouse - Site de Colmar - Faculté de marketing et d'agrosciences (68);Publics;Licence sélective,Licence;Licence - Gestion - Parcours Marketing international;L1 - Gestion;;;Enseignement en présentiel;Des épreuves de sélection sont mises en place pour candidater à cette formation;Grand Est;Haut-Rhin;Colmar;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19095;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19095;https://www.business-school.uha.fr/;48.0777, 7.36936;L1-Gestion;19095;19095;;;14182;2004
2024;0130071G;GRETA-CFA MARSEILLE MEDITERRANEE - Lycée professionnel Colbert (Marseille  7e  Arrondissement - 13);Publics;BTS - BTSA - BTSM;BTS - Services - Management Commercial Opérationnel - en apprentissage;BTS - Management Commercial Opérationnel;Formations en apprentissage;;Enseignement en présentiel;;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Marseille;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19101;;http://www.lyc-colbert.ac-aix-marseille.fr/spip/;43.2881, 5.35714;BTS-MCO-App;19101;19101;;;20125;11423
2024;0130056R;GRETA-CFA Marseille Méditerranée - Lycée professionnel Floride (La) (Marseille 14e  Arrondissement - 13);Publics;BTS - BTSA - BTSM;BTS - Production - Maintenance des véhicules option véhicules de transport routier - en apprentissage;BTS - Maintenance des véhicules option véhicules de transport routier;Formations en apprentissage;;Enseignement en présentiel;;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Marseille;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19108;;https://www.lyc-floride.ac-aix-marseille.fr/spip/spip.php?rubrique14;43.3373, 5.37582;BTS-MV-Opt.VTR-App;19108;19108;;;9650;11408
2024;0350937D;Université de Rennes 2 (35);Publics;Licence;Licence - Langues, littératures et civilisations étrangères et régionales - Parcours Etudes chinoises - débutant;L1 - Langues, littératures et civilisations étrangères et régionales;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour autres publics spécifiques;;Bretagne;Ille-et-Vilaine;Rennes;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19119;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19119;https://www.univ-rennes2.fr/index.php/formation/inscriptions-candidatures/licence-1;48.12162, -1.70445;L1-LLCER;19119;19119;ti37C;;19976;2029
2024;0350937D;Université de Rennes 2 (35);Publics;Licence;Licence - Langues, littératures et civilisations étrangères et régionales - Parcours Russe - débutant;L1 - Langues, littératures et civilisations étrangères et régionales;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour autres publics spécifiques;;Bretagne;Ille-et-Vilaine;Rennes;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19120;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19120;https://www.univ-rennes2.fr/index.php/formation/inscriptions-candidatures/licence-1;48.12162, -1.70445;L1-LLCER;19120;19120;ti37C;;257;2029
2024;0350807M;Lycée professionnel hôtelier Notre Dame (Saint-Méen-le-Grand - 35);Privés sous contrat;Certificats de spécialisation et FCIL;Certificat de Spécialisation - Organisateur de réception;CS - Organisateur de réception;;;Enseignement en présentiel;;Bretagne;Ille-et-Vilaine;Saint-Méen-le-Grand;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19127;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19127;http://www.lyceehotelier-nd.org;48.1904, -2.18737;CS-OR;19127;19127;;;29504;490020
2024;0630022G;Lycée professionnel Roger Claustres (Clermont-Ferrand - 63);Publics;Certificats de spécialisation et FCIL;Certificat de Spécialisation - Aéronautique option avions à moteurs à turbines;CS - Aéronautique option avions à moteurs à turbines;;;Enseignement en présentiel;;Auvergne-Rhône-Alpes;Puy-de-Dôme;Clermont-Ferrand;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19131;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19131;http://lycee-roger-claustres.fr/Accueil/;45.7955, 3.08771;CS-A-Opt.AMT;19131;19131;;;2504;490004
2024;0512205V;Pôle de formations Pasteur (Bétheny - 51);Privés hors contrat;Etudes de santé,BTS - BTSA - BTSM;BTS - Services - Opticien-Lunetier - en apprentissage;BTS - Opticien-Lunetier;Formations en apprentissage;;Enseignement en présentiel;;Grand Est;Marne;Bétheny;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19155;;http://www.cfpast.com;49.2723, 4.0447;BTS-Opt-Lunet-App;19155;19155;;;23380;1368
2024;0290346U;Université de Brest (29);Publics;Formations d'art, de design et du spectacle vivant,Licence sélective,Licence;Licence - Arts - Parcours pratique arts de la scène;L1 - Arts;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;Des épreuves de sélection sont mises en place pour candidater à cette formation;Bretagne;Finistère;Brest;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19158;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19158;https://www.univ-brest.fr/;48.3922, -4.48843;L1-Arts;19158;19158;06SE7;;18546;2024
2024;0353074B;Université de Rennes (EPE) (35);Publics;Licence sélective,Licence;Licence - Physique, chimie - Parcours DEFI Physique-Chimie;L1 - Physique, chimie;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Bretagne;Ille-et-Vilaine;Rennes;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19166;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19166;http://www.univ-rennes.fr;48.1191, -1.64189;L1-PC;19166;19166;91D9w;;21646;2036
2024;0442953W;Nantes Université (44);Publics;Licence;Licence - Sciences du langage;L1 - Sciences du langage;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour autres publics spécifiques;;Pays de la Loire;Loire-Atlantique;Nantes;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19169;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19169;http://www.lyceens.univ-nantes.fr/;47.2448, -1.55118;L1-SL;19169;19169;qUCQp;;13592;2021
2024;0130003H;GRETA-CFA PROVENCE - Lycée Vauvenargues (Aix-en-Provence - 13);Publics;BTS - BTSA - BTSM;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux - en apprentissage;BTS - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;Formations en apprentissage;;Enseignement en présentiel;;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône;Aix-en-Provence;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19190;;http://www.lyc-vauvenargues.ac-aix-marseille.fr;43.5297, 5.44743;BTS-CIEL-IR-App;19190;19190;;;15729;11436
2024;0597239Y;Université de Lille (59);Publics;Licence;Licence - Langues, littératures et civilisations étrangères et régionales - Parcours Arabe débutant;L1 - Langues, littératures et civilisations étrangères et régionales;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Hauts-de-France;Nord;Villeneuve-d'Ascq;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19191;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19191;https://www.univ-lille.fr/;50.62908, 3.12646;L1-LLCER;19191;19191;U8a0v;;1019;2029
2024;0031082K;Lycée Valery Larbaud (Cusset - 03);Publics;Etudes de santé,BTS - BTSA - BTSM;BTS - Services - Opticien-Lunetier - en apprentissage;BTS - Opticien-Lunetier;Formations en apprentissage;;Enseignement en présentiel,Formations avec aménagements pour autres publics spécifiques;;Auvergne-Rhône-Alpes;Allier;Cusset;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19245;;https://valery-larbaud-cusset.ent.auvergnerhonealpes.fr/;46.132, 3.4565;BTS-Opt-Lunet-App;19245;19245;;;13113;1368
2024;0141941J;CFA Le Robillard (Saint-Pierre-en-Auge - 14);Publics;BTS - BTSA - BTSM;BTS - Agricole - Agronomie et cultures durables - en apprentissage;BTSA - Agronomie et cultures durables;Formations en apprentissage;;Enseignement en présentiel;;Normandie;Calvados;Saint-Pierre-en-Auge;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19256;;http://www.le-robillard.fr/le-cfa/;48.98857, -0.00263;BTSA-ACD-App;19256;19256;;;4424;661007
2024;0772824B;ANTENNE DE CFA DU CFAI 77 DE VAUX-LE-PENIL (77);Privés hors contrat;BTS - BTSA - BTSM;BTS - Production - Conception de produits industriels - en apprentissage;BTS - Conception de produits industriels;Formations en apprentissage;;Enseignement en présentiel;;Île-de-France;Seine-et-Marne;Vaux-le-Pénil;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19258;;https://www.aforp.fr;48.532, 2.6791;BTS-CPI-App;19258;19258;;;10438;1402
2024;0240035H;Lycée Pre De Cordy (Sarlat-la-Canéda - 24);Publics;BTS - BTSA - BTSM;BTS - Production - Maintenance des systèmes - option A Systèmes de production (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BTS - Maintenance des systèmes - option A Systèmes de production;;;Enseignement en présentiel;;Nouvelle-Aquitaine;Dordogne;Sarlat-la-Canéda;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19262;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19262;http://lycee-predecordy-sarlat.com;44.8682, 1.20513;BTS-MS-Opt.A;19262;19262;082H2;;56;385
2024;0240035H;Lycée Pre De Cordy (Sarlat-la-Canéda - 24);Publics;BTS - BTSA - BTSM;BTS - Production - Fluide, énergie, domotique - option C domotique et bâtiment communicants (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BTS - Fluide, énergie, domotique - option C domotique et bâtiment communicants;;;Enseignement en présentiel;;Nouvelle-Aquitaine;Dordogne;Sarlat-la-Canéda;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19264;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19264;http://lycee-predecordy-sarlat.com;44.8682, 1.20513;BTS-FED-Opt.C;19264;19264;082H2;;15457;422
2024;0330135T;Lycée Alfred Kastler (Talence - 33);Publics;BTS - BTSA - BTSM;BTS - Production - Photonique : technologies et sciences de la lumière;BTS - Photonique : technologies et sciences de la lumière;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau;;Nouvelle-Aquitaine;Gironde;Talence;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19274;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19274;http://www.lyceekastler.fr;44.8024, -0.59918;BTS-PTSL;19274;19274;;;5450;10439
2024;0331882S;Lycée professionnel Emile Combes (Bègles - 33);Publics;BTS - BTSA - BTSM;BTS - Services - Gestion des transports et logistique associée (Statut d'apprenti possible sur tout ou partie des années, au-delà de la première);BTS - Gestion des transports et logistique associée;;;Enseignement en présentiel;;Nouvelle-Aquitaine;Gironde;Bègles;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19276;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19276;https://blogpeda.ac-bordeaux.fr/lpcombes33/accueil/;44.8056, -0.54739;BTS-GTLA;19276;19276;;;621;10424
2024;0353074B;Université de Rennes (EPE) (35);Publics;Licence;Licence - Portail Portail Economie gestion;L1 - Gestion,L1 - Economie et gestion;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Bretagne;Ille-et-Vilaine;Rennes;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19303;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19303;http://www.univ-rennes.fr;48.1165, -1.67651;L1-EG;19303;28353;91D9w;;88;2005
2024;0353074B;Université de Rennes (EPE) (35);Publics;Licence;Licence - Portail Portail Mathématiques et applications;L1 - Physique,L1 - Informatique,L1 - Mathématiques;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Bretagne;Ille-et-Vilaine;Rennes;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19305;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19305;http://www.univ-rennes.fr;48.1193, -1.64189;L1-Math;19305;28718;91D9w;;2182;2033
2024;0141408E;Université de Caen Normandie (14);Publics;Licence sélective;CUPGE - Cycle universitaire préparatoire aux grandes écoles - Physique;CUPGE - Cycle universitaire préparatoire aux grandes écoles - Physique;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Normandie;Calvados;Caen;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19331;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19331;https://www.unicaen.fr;49.213, -0.36849;CUPGE-Physique;19331;19331;p25Q3;;11943;6869
2024;0332814E;CFA INDUSTRIE (Bruges - 33);Privés sous contrat;BTS - BTSA - BTSM;BTS - Production - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux - en apprentissage;BTS - Cybersécurité, Informatique et réseaux, ELectronique - Option A : Informatique et réseaux;Formations en apprentissage;;Enseignement en présentiel;Des épreuves de sélection sont mises en place pour candidater à cette formation;Nouvelle-Aquitaine;Gironde;Bruges;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19359;;https://www.formation-maisonindustrie.com/;44.8888, -0.61442;BTS-CIEL-IR-App;19359;19359;;;19551;11436
2024;0332814E;CFA INDUSTRIE (Bruges - 33);Privés sous contrat;BTS - BTSA - BTSM;BTS - Production - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques - en apprentissage;BTS - Maintenance des systèmes - option B Systèmes énergétiques et fluidiques;Formations en apprentissage;;Enseignement en présentiel;;Nouvelle-Aquitaine;Gironde;Bruges;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19361;;https://www.formation-maisonindustrie.com/;44.8888, -0.61442;BTS-MS-Opt.B-App;19361;19361;;;27773;1389
2024;0333206F;CFA INDUSTRIE - ANTENNE DE REIGNAC (33);Privés sous contrat;BTS - BTSA - BTSM;BTS - Production - Contrôle industriel et régulation automatique - en apprentissage;BTS - Contrôle industriel et régulation automatique;Formations en apprentissage;;Enseignement en présentiel;;Nouvelle-Aquitaine;Gironde;Reignac;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19364;;https://www.formation-maisonindustrie.com;45.2378, -0.51359;BTS-CIRA-App;19364;19364;;;25119;1405
2024;0851415B;ICES - Institut Catholique de Vendée (La Roche-sur-Yon - 85);Privés enseignement supérieur;Licence sélective,Licence;Licence - Economie et gestion;L1 - Economie et gestion;;;Enseignement en présentiel,Formations avec aménagements pour sportifs haut niveau,Formations avec aménagements pour artistes confirmés,Formations avec aménagements pour autres publics spécifiques;;Pays de la Loire;Vendée;La Roche-sur-Yon;https://dossier.parcoursup.fr/Candidats/public/fiches/afficherFicheFormation?g_ta_cod=19376;https://data.enseignementsup-recherche.gouv.fr/pages/parcoursup/?disjunctive.fili&sort=tri&refine.gta=19376;http://www.ices.fr;46.6728, -1.41974;L1-EG;19376;19376;xRH6D;;20212;2005
